family,condition,backbone,train_size,seed,epoch,split,p_at_l5,mae_all_valid
ESM2-35M,pert35m_p4,ESM2-35M,500,2,21,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,22,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,23,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,24,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,25,valid,0.5099,4.2268
ESM2-35M,pert35m_p4,ESM2-35M,500,2,26,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,27,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,28,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,29,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,30,valid,0.5036,4.2967
ESM2-35M,pert35m_p4,ESM2-35M,500,2,31,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,32,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,33,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,34,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,35,valid,0.4971,4.2616
ESM2-35M,pert35m_p4,ESM2-35M,500,2,36,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,37,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,38,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,39,valid,,
ESM2-35M,pert35m_p4,ESM2-35M,500,2,40,valid,0.4967,4.2046
ESM2-35M,pert35m_p4,ESM2-35M,500,2,final,test,0.5236,4.3254
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,1,valid,0.7274,4.0328
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,2,valid,,
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,3,valid,,
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,4,valid,,
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,5,valid,0.8652,2.6225
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,6,valid,,
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,7,valid,,
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,8,valid,,
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,9,valid,,
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,10,valid,0.8685,2.5425
cb37(seed42),cb37_3000_base,ESM2-650M,3000,42,final,test,0.8709,2.6528
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,1,valid,0.6607,4.3551
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,2,valid,,
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,3,valid,,
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,4,valid,,
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,5,valid,0.8605,2.7083
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,6,valid,,
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,7,valid,,
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,8,valid,,
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,9,valid,,
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,10,valid,0.8666,2.5610
cb37(seed42),cb37_3000_soft,ESM2-650M,3000,42,final,test,0.8675,2.6743
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,1,valid,0.6719,4.3888
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,2,valid,,
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,3,valid,,
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,4,valid,,
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,5,valid,0.8574,2.7199
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,6,valid,,
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,7,valid,,
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,8,valid,,
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,9,valid,,
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,10,valid,0.8597,2.6094
cb37(seed42),cb37_3000_perturb,ESM2-650M,3000,42,final,test,0.8704,2.7050
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,1,valid,0.6749,4.8145
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,2,valid,,
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,3,valid,,
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,4,valid,,
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,5,valid,0.8584,2.7118
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,6,valid,,
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,7,valid,,
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,8,valid,,
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,9,valid,,
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,10,valid,0.8586,2.5557
cb37(seed42),cb37_3000_staticbias,ESM2-650M,3000,42,final,test,0.8723,2.6559
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,1,valid,0.7236,4.0234
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,2,valid,,
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,3,valid,,
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,4,valid,,
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,5,valid,0.8682,2.6186
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,6,valid,,
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,7,valid,,
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,8,valid,,
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,9,valid,,
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,10,valid,0.8636,2.5601
cb37(seed42),cb37_3000_physloss,ESM2-650M,3000,42,final,test,0.8754,2.7356
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,1,valid,0.6724,4.7816
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,2,valid,,
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,3,valid,,
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,4,valid,,
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,5,valid,0.8540,2.9001
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,6,valid,,
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,7,valid,,
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,8,valid,,
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,9,valid,,
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,10,valid,0.8566,2.6996
cb37(seed42),cb37_3000_soft_bs1,ESM2-650M,3000,42,final,test,0.8649,2.7753
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,1,valid,0.5513,3.9035
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,2,valid,,
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,3,valid,,
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,4,valid,,
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,5,valid,0.8193,3.1149
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,6,valid,,
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,7,valid,,
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,8,valid,,
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,9,valid,,
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,10,valid,0.8221,3.0181
cb37(seed42),cb37_1500_base,ESM2-650M,1500,42,final,test,0.8242,2.9138
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,1,valid,0.5499,3.6571
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,2,valid,,
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,3,valid,,
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,4,valid,,
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,5,valid,0.8296,3.0268
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,6,valid,,
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,7,valid,,
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,8,valid,,
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,9,valid,,
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,10,valid,0.8284,3.1262
cb37(seed42),cb37_1500_soft,ESM2-650M,1500,42,final,test,0.8308,2.9469
cb37(seed42),cb37_500_base,ESM2-650M,500,42,1,valid,0.2646,4.6994
cb37(seed42),cb37_500_base,ESM2-650M,500,42,2,valid,,
cb37(seed42),cb37_500_base,ESM2-650M,500,42,3,valid,,
cb37(seed42),cb37_500_base,ESM2-650M,500,42,4,valid,,
cb37(seed42),cb37_500_base,ESM2-650M,500,42,5,valid,0.6028,4.1267
cb37(seed42),cb37_500_base,ESM2-650M,500,42,6,valid,,
cb37(seed42),cb37_500_base,ESM2-650M,500,42,7,valid,,
cb37(seed42),cb37_500_base,ESM2-650M,500,42,8,valid,,
cb37(seed42),cb37_500_base,ESM2-650M,500,42,9,valid,,
cb37(seed42),cb37_500_base,ESM2-650M,500,42,10,valid,0.6798,3.7808
cb37(seed42),cb37_500_base,ESM2-650M,500,42,final,test,0.7039,3.8050
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,1,valid,0.3283,5.3466
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,2,valid,,
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,3,valid,,
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,4,valid,,
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,5,valid,0.6126,4.3591
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,6,valid,,
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,7,valid,,
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,8,valid,,
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,9,valid,,
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,10,valid,0.6595,4.0390
cb37(seed42),cb37_500_soft,ESM2-650M,500,42,final,test,0.6959,4.0329
弱骨干,notri_3000_base,ESM2-650M,3000,42,1,valid,0.4765,3.5151
弱骨干,notri_3000_base,ESM2-650M,3000,42,2,valid,,
弱骨干,notri_3000_base,ESM2-650M,3000,42,3,valid,,
弱骨干,notri_3000_base,ESM2-650M,3000,42,4,valid,,
弱骨干,notri_3000_base,ESM2-650M,3000,42,5,valid,0.6793,3.1428
弱骨干,notri_3000_base,ESM2-650M,3000,42,6,valid,,
弱骨干,notri_3000_base,ESM2-650M,3000,42,7,valid,,
弱骨干,notri_3000_base,ESM2-650M,3000,42,8,valid,,
弱骨干,notri_3000_base,ESM2-650M,3000,42,9,valid,,
弱骨干,notri_3000_base,ESM2-650M,3000,42,10,valid,0.7033,3.1049
弱骨干,notri_3000_base,ESM2-650M,3000,42,final,test,0.7159,3.2274
弱骨干,notri_3000_soft,ESM2-650M,3000,42,1,valid,0.3622,4.9498
弱骨干,notri_3000_soft,ESM2-650M,3000,42,2,valid,,
弱骨干,notri_3000_soft,ESM2-650M,3000,42,3,valid,,
弱骨干,notri_3000_soft,ESM2-650M,3000,42,4,valid,,
弱骨干,notri_3000_soft,ESM2-650M,3000,42,5,valid,0.6755,3.4087
弱骨干,notri_3000_soft,ESM2-650M,3000,42,6,valid,,
弱骨干,notri_3000_soft,ESM2-650M,3000,42,7,valid,,
弱骨干,notri_3000_soft,ESM2-650M,3000,42,8,valid,,
弱骨干,notri_3000_soft,ESM2-650M,3000,42,9,valid,,
弱骨干,notri_3000_soft,ESM2-650M,3000,42,10,valid,0.7217,2.9685
弱骨干,notri_3000_soft,ESM2-650M,3000,42,final,test,0.7241,3.0875
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,1,valid,0.3653,4.5026
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,2,valid,,
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,3,valid,,
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,4,valid,,
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,5,valid,0.6695,3.3653
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,6,valid,,
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,7,valid,,
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,8,valid,,
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,9,valid,,
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,10,valid,0.7097,2.9773
弱骨干,notri_3000_perturb,ESM2-650M,3000,42,final,test,0.7153,3.1188
弱骨干,weak500_base,ESM2-650M,500,0,1,valid,0.1726,5.9029
弱骨干,weak500_base,ESM2-650M,500,0,2,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,3,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,4,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,5,valid,0.4774,4.0917
弱骨干,weak500_base,ESM2-650M,500,0,6,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,7,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,8,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,9,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,10,valid,0.5747,3.8376
弱骨干,weak500_base,ESM2-650M,500,0,11,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,12,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,13,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,14,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,15,valid,0.5917,3.7076
弱骨干,weak500_base,ESM2-650M,500,0,16,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,17,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,18,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,19,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,20,valid,0.5794,3.8429
弱骨干,weak500_base,ESM2-650M,500,0,21,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,22,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,23,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,24,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,25,valid,0.5770,3.6252
弱骨干,weak500_base,ESM2-650M,500,0,26,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,27,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,28,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,29,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,30,valid,0.5670,3.6806
弱骨干,weak500_base,ESM2-650M,500,0,31,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,32,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,33,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,34,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,35,valid,0.5668,3.7187
弱骨干,weak500_base,ESM2-650M,500,0,36,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,37,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,38,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,39,valid,,
弱骨干,weak500_base,ESM2-650M,500,0,40,valid,0.5642,3.7198
弱骨干,weak500_base,ESM2-650M,500,0,final,test,0.5235,3.7136
弱骨干,weak500_phys,ESM2-650M,500,0,1,valid,0.2760,5.4383
弱骨干,weak500_phys,ESM2-650M,500,0,2,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,3,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,4,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,5,valid,0.3629,5.2742
弱骨干,weak500_phys,ESM2-650M,500,0,6,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,7,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,8,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,9,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,10,valid,0.5222,3.7080
弱骨干,weak500_phys,ESM2-650M,500,0,11,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,12,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,13,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,14,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,15,valid,0.5766,3.8684
弱骨干,weak500_phys,ESM2-650M,500,0,16,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,17,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,18,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,19,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,20,valid,0.5984,3.6023
弱骨干,weak500_phys,ESM2-650M,500,0,21,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,22,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,23,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,24,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,25,valid,0.5968,3.6100
弱骨干,weak500_phys,ESM2-650M,500,0,26,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,27,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,28,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,29,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,30,valid,0.5893,3.5952
弱骨干,weak500_phys,ESM2-650M,500,0,31,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,32,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,33,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,34,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,35,valid,0.5841,3.6449
弱骨干,weak500_phys,ESM2-650M,500,0,36,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,37,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,38,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,39,valid,,
弱骨干,weak500_phys,ESM2-650M,500,0,40,valid,0.5835,3.6421
弱骨干,weak500_phys,ESM2-650M,500,0,final,test,0.5249,3.5485
